name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,410,0,0,32,328,15,402,0,349,8,689969,10,0,1,11,0,0,0,63,0,35,3,26,5,5,2,2,33791,2
Aaron_Lennon_83,221,1,0,67,132,5,83,1,344,4,561684,4,0,2,6,0,0,0,70,0,35,6,15,3,2,2,2,52702,1
Aaron_Mooy_199,378,1,0,28,306,7,199,0,346,15,662135,8,90,1,18,0,0,0,58,0,35,4,16,5,5,2,1,30321,2
Aaron_Ramsey_14,658,2,1,20,584,19,14,0,341,15,618551,9,0,1,7,0,0,0,55,0,35,4,26,5,5,3,2,548200,4
Aaron_Ramsey_14,690,1,0,10,612,10,14,0,310,9,618519,9,0,3,20,0,0,0,45,0,35,0,15,3,4,1,3,548200,3
Aaron_Wan-Bissaka_145,248,4,1,51,166,7,145,0,341,12,584123,15,90,2,1,0,0,0,52,0,35,3,15,8,5,3,2,104427,1
Abdoulaye_Doucouré_390,456,0,0,28,382,5,390,0,346,9,609032,5,90,2,10,0,0,0,63,0,35,2,17,10,4,2,1,695253,2
Abdoulaye_Doucouré_390,598,1,2,24,476,12,390,0,308,10,609001,10,90,4,16,0,0,0,71,0,35,3,21,7,3,1,1,695253,5
Aboubakar_Kamara_189,457,2,3,28,378,8,189,0,342,18,587838,13,0,0,2,0,0,0,55,0,35,5,21,9,6,1,0,31743,3
Adama_Traoré_500,615,2,3,16,546,10,500,0,350,0,571895,17,6,0,3,0,0,0,64,0,35,0,24,6,13,0,0,572631,0
Adama_Traoré_500,285,1,0,45,213,7,500,1,310,12,571866,8,8,1,1,0,0,0,47,0,35,0,6,5,5,1,3,572631,2
Adam_Lallana_250,623,2,2,23,535,12,250,0,343,5,506197,14,0,2,5,0,0,0,61,0,35,2,15,6,8,2,0,315983,1
Adam_Smith_29,444,3,5,34,368,7,29,1,342,11,578885,10,0,1,9,1,0,0,50,0,35,4,13,5,6,1,0,315102,1
Ademola_Lookman_170,386,1,1,39,310,3,170,0,345,11,641216,11,0,1,14,0,0,0,66,0,35,1,12,5,3,0,4,63811,1
Adrien Sebastian_Perruchet Silva_231,424,1,0,36,347,15,231,1,349,9,603476,10,0,2,19,0,0,0,57,0,35,1,19,6,5,2,2,42800,0
Alexis_Sánchez_295,421,0,0,31,332,7,295,0,345,7,605499,4,0,1,8,0,0,0,56,0,35,4,15,8,5,0,4,248778,1
Alexis_Sánchez_295,403,0,0,24,319,12,295,0,306,10,605468,10,7,0,13,0,0,0,64,0,35,3,15,7,6,2,0,248778,2
Alex_McCarthy_328,417,2,2,37,321,8,328,0,348,11,666671,12,0,2,15,0,0,0,63,0,35,2,23,9,7,1,3,456393,2
Alex_McCarthy_328,357,2,3,55,244,8,328,0,308,14,666637,4,0,5,18,0,0,0,77,0,35,3,17,7,3,1,1,456393,2
Alex_Smithies_89,194,1,1,37,106,7,89,0,343,6,599413,6,0,4,12,1,0,0,57,0,35,4,14,5,2,2,0,36640,1
Alfie_Whiteman_538,379,1,2,33,284,10,538,2,347,11,628967,7,0,2,13,0,0,0,51,0,35,3,15,6,3,0,1,634321,2
Alfie_Whiteman_538,717,0,0,15,624,7,538,0,328,7,628935,21,0,2,3,0,0,0,65,0,35,1,18,4,12,0,1,634321,1
Alireza_Jahanbakhsh_476,295,0,0,51,214,5,476,1,350,8,580784,4,0,1,20,0,0,0,55,0,35,5,12,11,4,0,0,50420,1
Alireza_Jahanbakhsh_476,200,0,0,58,102,6,476,0,328,13,580754,6,72,1,17,0,0,0,54,0,35,4,13,3,4,0,1,50420,2
Andreas_Christensen_119,683,1,1,15,596,12,119,0,344,9,560757,16,90,1,4,0,0,0,70,0,35,1,15,6,8,2,2,101868,2
Antonio_Barreca_588,315,1,0,48,199,10,588,0,348,5,627204,7,0,0,16,0,0,0,56,0,35,3,16,7,3,1,3,52119,0
Arijanet_Muric_529,576,2,1,27,504,15,529,1,347,11,485992,12,0,2,17,0,0,0,55,0,35,4,26,7,6,0,1,707673,1
Arijanet_Muric_529,701,0,0,31,609,17,529,0,306,10,485967,7,0,2,14,0,0,0,74,0,35,1,13,5,3,2,0,707673,
