name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell_402,402,0,0,37,302,11,0,236,10,1,0,0,1,20,0,0,0,68,0,24,6,24,4,3,0,0,1,0
Aaron_Lennon_83,229,2,0,74,142,2,1,235,9,6,0,4,1,14,1,0,0,47,0,24,7,5,1,0,2,0,3,4
Aaron_Mooy_199,550,1,1,19,436,12,0,234,13,9,35,0,6,8,0,0,0,69,0,24,4,25,5,6,0,1,1,2
Aaron_Ramsey_14,586,3,3,40,509,7,0,231,14,13,14,0,0,5,0,0,0,50,0,24,1,15,6,5,2,1,3,4
Aaron_Wan-Bissaka_145,370,1,1,37,268,13,2,239,8,11,90,0,1,16,0,0,0,60,1,24,3,25,10,9,1,0,2,2
Abdoulaye_Doucouré_390,274,1,1,53,185,4,0,240,9,6,0,5,0,17,0,0,0,78,0,24,4,17,8,5,1,0,4,1
Aboubakar_Kamara_189,619,4,4,43,524,12,0,233,10,17,0,1,5,3,0,0,0,68,0,24,4,14,6,9,4,1,2,7
Adama_Traoré_500,477,3,2,28,380,10,0,236,8,14,0,2,7,19,0,0,0,70,0,24,0,16,5,4,3,1,4,9
Adam_Lallana_250,778,0,0,29,676,11,1,237,13,7,24,4,2,11,0,0,0,69,0,24,2,19,5,5,1,1,1,3
Adam_Smith_29,331,5,2,58,257,5,0,232,8,10,90,1,3,6,0,0,0,64,0,24,7,17,5,2,4,1,1,7
Ademola_Lookman_170,401,1,1,43,282,8,0,234,10,7,0,0,2,10,0,0,0,67,1,24,2,17,11,4,1,0,4,5
Adrien Sebastian_Perruchet Silva_231,300,2,1,67,196,15,0,237,6,3,0,3,3,12,0,0,0,62,0,24,2,15,12,2,1,0,3,3
Alexis_Sánchez_295,647,1,1,26,567,6,0,235,10,20,23,2,5,4,0,0,0,48,0,24,2,13,1,11,2,1,1,9
Alex_McCarthy_328,529,2,2,32,434,4,0,239,11,9,90,2,3,7,0,0,0,61,0,24,1,24,11,5,1,1,2,4
Alex_Smithies_89,235,0,0,40,163,5,0,231,12,14,0,1,3,1,1,0,0,55,0,24,2,15,7,9,1,0,3,2
Alfie_Whiteman_538,588,0,1,28,505,12,0,240,6,12,0,1,3,18,0,0,0,67,0,24,0,18,7,6,2,1,0,6
Alireza_Jahanbakhsh_476,382,1,2,52,284,11,0,233,5,7,0,1,7,9,0,0,0,61,0,24,3,6,1,5,2,0,3,6
Andreas_Christensen_119,714,2,2,17,644,11,1,232,6,12,0,6,3,2,0,0,0,62,0,24,3,10,2,2,0,0,0,7
Arijanet_Muric_529,768,1,0,18,681,13,1,238,7,7,0,5,0,15,1,0,0,66,0,24,0,20,3,3,1,0,3,3
Ayoze_Pérez_326,238,0,0,48,150,4,0,238,9,3,90,2,0,13,0,0,0,53,0,24,2,22,5,2,2,1,2,2
