name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,381,1,1,29,307,13,402,1,220,7,395221,10,90,5,1,0,0,0,55,0,22,3,15,2,7,0,1,267418,0
Aaron_Lennon_83,418,1,1,46,282,5,83,1,212,5,316013,8,0,2,9,0,0,0,75,0,22,2,11,10,6,1,2,206176,1
Aaron_Mooy_199,423,0,0,45,296,8,199,0,213,14,341669,12,0,3,5,0,0,0,65,0,22,0,14,5,4,0,0,84593,1
Aaron_Ramsey_14,553,0,0,21,477,11,14,0,220,10,350412,7,31,3,19,0,0,0,53,0,22,2,11,6,8,0,1,277118,2
Aaron_Wan-Bissaka_145,408,1,3,32,310,12,145,0,215,11,306046,10,90,3,18,0,0,0,59,0,22,0,15,8,6,2,1,458689,1
Abdoulaye_Doucouré_390,334,0,2,57,261,13,390,1,215,11,370121,9,90,2,7,0,0,0,53,0,22,6,32,5,9,2,1,409617,4
Aboubakar_Kamara_189,569,1,1,37,454,7,189,0,212,9,308745,11,0,0,4,0,0,0,76,0,22,0,22,6,4,1,2,190572,2
Adama_Traoré_500,281,0,0,48,189,9,500,0,218,3,335574,2,45,1,13,1,0,0,51,1,22,7,11,6,1,0,3,264628,0
Adam_Lallana_250,753,2,2,22,641,10,250,0,211,5,295723,9,0,0,3,0,0,0,61,0,22,0,11,4,5,1,0,827842,0
Adam_Smith_29,375,1,1,32,259,8,29,0,216,8,302045,11,90,1,8,0,0,0,54,0,22,0,19,7,7,0,2,405273,0
Ademola_Lookman_170,396,2,2,45,296,7,170,3,216,17,400949,11,90,1,2,0,0,0,64,0,22,7,14,5,8,0,2,356173,5
Adrien Sebastian_Perruchet Silva_231,552,0,1,18,439,9,231,0,217,7,354716,19,0,4,16,1,0,0,54,0,22,1,15,4,8,2,1,368519,2
Alexis_Sánchez_295,364,0,0,36,266,10,295,0,219,8,331787,9,0,1,17,0,0,0,65,0,22,11,19,4,3,1,0,619155,2
Alex_McCarthy_328,226,0,0,90,127,3,328,0,217,9,393349,5,90,4,11,0,0,0,51,1,22,4,10,12,3,2,1,190358,1
Alex_Smithies_89,267,1,1,54,155,7,89,0,213,12,339325,3,0,3,10,0,0,0,64,0,22,3,11,3,0,0,0,314509,3
Alfie_Whiteman_538,569,2,2,23,475,7,538,0,219,8,346096,16,0,4,14,0,0,0,68,0,22,7,15,6,6,1,0,323355,1
Alireza_Jahanbakhsh_476,300,0,0,32,207,5,476,0,211,15,339714,6,0,5,12,1,0,0,68,0,22,2,10,4,5,1,0,126944,0
Andreas_Christensen_119,697,3,2,29,597,10,119,0,214,6,327760,9,0,5,15,0,0,0,68,0,22,1,23,11,2,1,2,418927,1
Arijanet_Muric_529,869,2,1,17,802,12,529,0,218,6,283447,19,0,3,20,0,0,0,63,0,22,0,18,7,7,0,3,644344,1
Ayoze_Pérez_326,351,0,0,39,261,6,326,0,214,13,345107,8,81,1,6,0,0,0,59,0,22,4,18,15,6,1,2,31380,
