name_h,attempted_passes_h,big_chances_created_h,big_chances_missed_h,clearances_blocks_interceptions_h,completed_passes_h,dribbles_h,errors_leading_to_goal_attempt_h,fixture_h,fouls_h,key_passes_h,minutes_h,offside_h,open_play_crosses_h,opponent_team_h,penalties_conceded_h,penalties_missed_h,penalties_saved_h,recoveries_h,red_cards_h,round_h,saves_h,tackled_h,tackles_h,target_missed_h,team_score_h,yellow_cards_h,shots_on_target_h,name_a,attempted_passes_a,big_chances_created_a,big_chances_missed_a,clearances_blocks_interceptions_a,completed_passes_a,dribbles_a,errors_leading_to_goal_attempt_a,fouls_a,key_passes_a,offside_a,open_play_crosses_a,penalties_conceded_a,penalties_missed_a,penalties_saved_a,recoveries_a,red_cards_a,saves_a,tackled_a,tackles_a,target_missed_a,team_score_a,yellow_cards_a,shots_on_target_a
AFC Bournemouth,460,0,0,41,377,6,1,92,5,7,0,0,3,5,0,0,0,55,0,10,4,16,5,3,0,2,1,Chelsea,652,2,2,29,567,5,0,5,15,5,4,0,0,0,73,0,1,7,10,7,1,0,5
Arsenal,804,4,3,22,700,3,1,91,9,17,90,2,2,16,0,0,0,67,0,10,1,14,11,8,2,0,5,Swansea City,296,1,1,67,214,4,0,9,2,1,0,0,0,0,44,0,3,16,4,2,1,0,2
Watford,559,2,2,21,457,12,0,99,10,10,90,4,6,15,0,0,0,63,0,10,1,17,5,5,0,4,0,Stoke City,251,2,2,69,151,2,0,9,5,2,2,0,0,0,64,0,0,10,9,3,1,4,2
Liverpool,770,0,1,17,666,8,0,97,10,11,0,0,2,8,0,1,0,62,0,10,0,13,14,6,3,0,8,Huddersfield Town,269,0,0,55,166,7,0,8,1,1,0,1,0,1,60,0,5,14,9,1,0,1,0
Burnley,451,1,0,45,339,8,0,94,9,9,0,4,4,13,0,0,0,64,0,10,5,10,8,3,1,3,5,Newcastle United,520,0,0,42,407,7,0,10,8,1,2,0,0,0,66,0,4,14,5,3,0,0,5
West Bromwich Albion,252,1,0,37,151,12,0,100,10,4,90,5,2,11,0,0,0,61,0,10,2,17,12,1,2,2,4,Manchester City,929,4,4,32,844,15,1,7,11,1,1,0,0,0,68,0,2,20,6,8,3,3,5
Leicester City,325,1,0,54,217,8,0,96,6,8,0,4,2,7,0,0,0,68,0,10,2,19,6,5,2,0,3,Everton,466,0,0,37,372,7,1,10,12,1,5,0,0,0,67,0,1,13,11,7,0,2,2
Manchester United,406,1,0,47,282,7,1,98,12,6,90,2,3,17,0,0,0,72,0,10,4,12,4,5,1,1,3,Tottenham,509,1,1,53,393,9,0,14,12,1,0,0,0,0,66,0,2,10,6,5,0,0,4
Crystal Palace,411,1,3,32,320,18,0,95,18,10,90,3,4,20,0,0,0,67,0,10,0,23,11,7,2,1,9,West Ham United,317,1,0,59,233,14,1,15,5,1,1,1,0,0,58,0,7,21,9,3,2,2,2
Brighton,489,3,3,30,393,8,0,93,9,7,90,0,5,14,0,0,0,67,0,10,0,15,7,4,1,3,2,Southampton,448,0,0,26,359,7,0,10,3,1,2,0,0,0,66,0,1,18,7,2,1,1,1
