name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Andr�_Ayew,0,0,0,0,0,0,0,210,0,12226,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,173,0
Andy_Carroll,30,0,0,5,16,1,0,210,4,12320,0,90,1,0,5,0,0,0,2,0,21,0,2,0,3,0,3,8308,1
Andy_King,0,0,0,0,0,0,0,204,0,12030,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,3,0,631,0
Angelo_Ogbonna,19,0,0,1,16,0,0,210,0,12308,0,45,0,0,5,0,0,0,1,0,21,0,0,0,0,0,3,1907,0
Angel_Rangel,0,0,0,0,0,0,0,207,0,12213,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,4,0,2241,0
Anthony_Martial,21,0,0,2,16,3,0,205,1,12119,1,64,0,1,9,0,0,0,4,0,21,0,5,2,0,1,1,1045,0
Antonio_Barrag�n,0,0,0,0,0,0,0,209,0,12329,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,915,0
Antonio_Valencia,36,0,0,6,34,0,0,205,2,12102,1,90,0,1,9,0,0,0,7,0,21,0,5,1,0,1,1,21622,0
Arouna_Kon�,0,0,0,0,0,0,0,202,0,11996,0,0,0,0,10,0,0,0,0,0,21,0,0,0,0,0,4,281,0
Arthur_Masuaku,0,0,0,0,0,0,0,210,0,12357,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,16,0
Artur_Boruc,28,0,0,0,16,0,0,203,0,11881,0,90,0,0,7,0,0,0,8,0,21,1,0,0,0,1,3,16017,0
Ashley_Barnes,30,0,0,6,17,0,0,201,3,11922,0,90,0,0,13,0,0,0,9,0,21,0,2,0,0,0,1,26934,0
Ashley_Fletcher,1,0,0,0,1,0,0,210,0,12387,0,2,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,332,0
Ashley_Williams,18,0,0,8,13,0,0,202,1,12211,0,90,0,0,10,0,0,0,5,0,21,0,1,1,0,0,4,30630,0
Ashley_Young,0,0,0,0,0,0,0,205,0,12112,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,1,40,0
Asmir_Begovic,0,0,0,0,0,0,0,204,0,11926,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,3,0,50,0
Bacary_Sagna,37,0,0,2,32,2,0,202,0,12076,0,90,0,0,6,0,0,0,4,0,21,0,0,1,0,0,4,425,0
Baf�timbi_Gomis,0,0,0,0,0,0,0,207,0,12229,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,4,0,27,0
Bakary_Sako,0,0,0,0,0,0,0,210,0,11971,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,3,40,0
Bamidele_Alli,48,0,0,1,40,2,0,208,1,12250,2,90,1,0,19,0,0,0,4,0,21,0,2,0,0,0,4,576071,0
Bartosz_Kapustka,0,0,0,0,0,0,0,204,0,12349,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,3,0,18,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,205,0,12117,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,1,110,0
Benik_Afobe,11,0,2,3,9,0,0,203,1,11904,0,54,1,0,7,0,0,0,0,0,21,0,0,0,0,1,3,7445,0
Benjamin_Chilwell,29,0,0,0,20,1,0,204,0,12348,1,90,0,0,4,0,0,0,1,0,21,0,1,3,2,3,0,406,0
Ben_Davies,34,0,0,2,28,0,0,208,0,12238,0,27,0,0,19,0,0,0,0,0,21,0,0,0,0,0,4,127,0
Ben_Foster,28,0,0,0,7,0,0,208,0,12282,0,90,0,0,17,0,0,0,10,0,21,8,0,0,0,0,4,25908,0
Ben_Gibson,45,0,0,8,40,0,0,209,2,12130,0,90,0,0,18,0,0,0,1,0,21,0,0,0,0,0,0,36841,0
Ben_Hamer,0,0,0,0,0,0,0,204,0,12435,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,3,0,10,0
Ben_Hinchcliffe,0,0,0,0,0,0,0,203,0,12397,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,3,99,0
Ben_Mee,31,0,0,17,20,0,0,201,0,11908,0,90,0,0,13,0,0,0,4,0,21,0,0,1,2,0,1,35652,0
Ben_Watson,0,0,0,0,0,0,0,209,0,12270,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,1383,0
Ben_Woodburn,0,0,0,0,0,0,0,205,0,12455,0,0,0,0,11,0,0,0,0,0,21,0,0,0,0,1,1,109,0
Ben_Wynter,0,0,0,0,0,0,0,210,0,12437,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,3,136,0
Bernardo_Espinosa Z��iga,48,0,0,10,35,0,0,209,4,12132,0,90,0,0,18,0,0,0,3,0,21,0,1,0,0,0,0,69,0
Bertrand_Traore,0,0,0,0,0,0,0,204,0,11943,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,3,0,15,0
Billy_Jones,0,0,0,0,0,0,0,206,0,12195,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,3,1,27,0
Boaz_Myhill,0,0,0,0,0,0,0,208,0,12281,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,4,460,0
Bojan_Krkic,0,0,0,0,0,0,0,206,0,12187,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,3,1,500,0
Borja_Bast�n,8,0,0,0,8,1,0,207,0,12359,1,21,1,0,1,0,0,0,0,0,21,0,1,0,1,4,0,45,0
Bradley_Guzan,0,0,0,0,0,0,0,209,0,12342,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,3541,0
Bradley_Smith,0,0,0,0,0,0,0,203,0,12049,0,0,0,0,7,0,0,0,0,0,21,0,0,0,0,1,3,5090,0
Brandon_Mason,0,0,0,0,0,0,0,209,0,12473,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,1169,0
Branislav_Ivanovic,0,0,0,0,0,0,0,204,0,11928,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,3,0,214,0
Brendan_Galloway,0,0,0,0,0,0,0,208,0,11981,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,4,583,0
Brian_Lenihan,0,0,0,0,0,0,0,203,0,12000,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,3,3564,0
Brice_Dja Dj�dj�,0,0,0,0,0,0,0,209,0,12333,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,5,0
Bruno_Martins Indi,28,0,0,10,23,0,0,206,2,12414,0,90,0,0,15,0,0,0,3,0,21,0,0,1,0,3,1,5214,0
Bryan_Oviedo,0,0,0,0,0,0,0,202,0,11992,0,0,0,0,10,0,0,0,0,0,21,0,0,0,0,0,4,40,0
Callum_McManaman,0,0,0,0,0,0,0,208,0,12295,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,4,18,0
Callum_Wilson,5,0,0,1,4,0,0,203,0,11901,0,36,1,0,7,0,0,0,1,0,21,0,0,0,0,1,3,44285,0
Calum_Chambers,46,0,0,12,40,0,0,209,0,11863,0,90,0,0,18,0,0,0,4,0,21,0,1,0,0,0,0,65916,0
Cameron_Borthwick-Jackson,0,0,0,0,0,0,0,205,0,12104,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,1,2,0
Cameron_Brannagan,0,0,0,0,0,0,0,205,0,12062,0,0,0,0,11,0,0,0,0,0,21,0,0,0,0,1,1,314,0
Cameron_Carter-Vickers,0,0,0,0,0,0,0,208,0,12353,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,4,44,0
Carlos_De Pena,0,0,0,0,0,0,0,209,0,12139,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,1776,0
Carl_Jenkinson,0,0,0,0,0,0,0,207,0,11861,0,0,0,0,16,0,0,0,0,0,21,0,0,0,0,4,0,99,0
Carl_Stewart,0,0,0,0,0,0,0,209,0,12474,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,53,0
Cesc_F�bregas,15,0,0,0,14,0,0,204,0,11935,0,12,0,0,8,0,0,0,0,0,21,0,0,0,0,3,0,8352,0
Charlie_Adam,43,0,0,3,31,0,0,206,2,12180,2,67,0,1,15,0,0,0,6,0,21,0,1,1,2,3,1,21068,1
Charlie_Austin,0,0,0,0,0,0,0,201,0,12166,0,0,0,0,3,0,0,0,0,0,21,0,0,0,0,0,1,586,0
Charlie_Daniels,70,0,0,2,57,2,0,203,0,11885,0,90,0,1,7,0,0,0,4,0,21,0,3,1,0,1,3,212801,0
Charlie_Rowan,0,0,0,0,0,0,0,209,0,12471,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,195,0
Cheikhou_Kouyat�,0,0,0,0,0,0,0,210,0,12311,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,319,0
Christian_Benteke,30,0,0,2,19,1,0,210,0,12065,2,90,1,0,20,0,0,0,0,0,21,0,2,0,0,0,3,6448,0
Christian_Eriksen,80,1,0,1,65,2,0,208,1,12246,4,90,0,0,19,0,0,0,5,0,21,0,0,0,0,0,4,115238,0
Christian_Fuchs,38,0,0,5,26,0,0,204,1,12020,0,90,0,0,4,0,0,0,4,0,21,0,0,0,1,3,0,769,1
Christian_Kabasele,22,0,0,3,12,0,0,209,1,12266,2,90,0,2,12,0,0,0,6,0,21,0,3,2,1,0,0,60,0
Chris_Brunt,15,0,0,4,13,0,0,208,0,12290,0,53,0,1,17,0,0,0,3,0,21,0,1,0,0,0,4,15553,0
Chris_Long,0,0,0,0,0,0,0,201,0,11924,0,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,1,121,0
Chris_Smalling,0,0,0,0,0,0,0,205,0,12096,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,1,420,0
Chuba_Akpom,0,0,0,0,0,0,0,207,0,12345,0,0,0,0,16,0,0,0,0,0,21,0,0,0,0,4,0,46,0
Chung-yong_Lee,9,0,0,0,8,0,0,210,0,11969,0,21,0,0,20,0,0,0,2,0,21,0,1,0,1,0,3,364,0
Claudio_Bravo,32,0,0,1,29,0,0,202,0,12393,0,90,0,0,6,0,0,0,13,0,21,0,0,0,0,0,4,1832,0
Claudio_Yacob,31,0,0,5,22,0,0,208,2,12294,0,90,0,0,17,0,0,0,10,0,21,0,2,2,0,0,4,635,0
Clinton_N'Jie,0,0,0,0,0,0,0,208,0,12256,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,4,21,0
Connor_Randall,0,0,0,0,0,0,0,205,0,12048,0,0,0,0,11,0,0,0,0,0,21,0,0,0,0,1,1,10348,0
Connor_Wickham,0,0,0,0,0,0,0,210,0,11974,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,3,53,0
Costel_Pantilimon,6,0,0,0,4,0,0,209,0,12258,0,25,0,0,12,0,0,0,3,0,21,0,0,0,0,0,0,112,0
Craig_Cathcart,0,0,0,0,0,0,0,209,0,12260,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,88,0
Craig_Dawson,31,0,0,7,15,0,0,208,2,12285,0,90,0,0,17,0,0,0,5,0,21,0,1,2,0,0,4,1025,0
Craig_Gardner,0,0,0,0,0,0,0,208,0,12292,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,4,22,0
Cristhian_Stuani,13,0,0,0,11,2,0,209,0,12145,1,64,1,2,18,0,0,0,3,0,21,0,0,2,1,0,0,5332,0
Cristian_Gamboa,0,0,0,0,0,0,0,208,0,12287,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,4,12,0
Cuco_Martina,0,0,0,0,0,0,0,201,0,12154,0,0,0,0,3,0,0,0,0,0,21,0,0,0,0,0,1,5341,0
Curtis_Davies,32,0,0,16,21,0,0,203,1,12001,0,90,0,0,2,0,0,0,3,0,21,0,0,0,2,1,3,211,0
C�dric_Soares,31,0,0,7,24,0,0,201,0,12153,4,90,0,3,3,0,0,0,4,0,21,0,0,1,0,0,1,3424,0
C�sar_Azpilicueta,58,0,0,5,50,0,0,204,0,11929,0,90,0,0,8,0,0,0,6,0,21,0,0,0,0,3,0,33444,0
Dael_Fry,0,0,0,0,0,0,0,209,0,12129,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,175,0
Daley_Blind,0,0,0,0,0,0,0,205,0,12106,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,1,5838,0
Damien_Delaney,36,0,0,6,30,0,0,210,0,11959,0,90,0,0,20,0,0,0,2,0,21,0,0,0,0,0,3,288,0
Daniel_Amartey,0,0,0,0,0,0,0,204,0,12034,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,3,0,1586,0
Daniel_Ayala,0,0,0,0,0,0,0,209,0,12127,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,47,0
Daniel_Drinkwater,49,0,0,1,36,0,0,204,1,12031,2,90,0,0,4,0,0,0,13,0,21,0,0,0,0,3,0,437,0
Daniel_James,0,0,0,0,0,0,0,207,0,12450,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,4,0,19,0
Daniel_Lafferty,0,0,0,0,0,0,0,201,0,12354,0,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,1,37,0
Daniel_Sturridge,0,0,0,0,0,0,0,205,0,12066,0,0,0,0,11,0,0,0,0,0,21,0,0,0,0,1,1,4175,0
Danny_Ings,0,0,0,0,0,0,0,205,0,12068,0,0,0,0,11,0,0,0,0,0,21,0,0,0,0,1,1,54,0
Danny_Rose,52,0,0,0,41,2,0,208,3,12235,4,90,0,2,19,0,0,0,3,0,21,0,1,1,1,0,4,67852,0
Danny_Simpson,9,0,0,1,4,0,0,204,0,12024,0,14,0,0,4,0,0,0,1,0,21,0,0,0,0,3,0,500,0
Danny_Welbeck,4,0,0,0,4,0,0,207,0,11878,0,12,0,0,16,0,0,0,1,0,21,0,0,0,0,4,0,1087,0
Dan_Gosling,0,0,0,0,0,0,0,203,0,11895,0,0,0,0,7,0,0,0,0,0,21,0,0,0,0,1,3,354,0
Darren_Fletcher,21,0,0,2,17,0,0,208,0,12291,0,90,0,0,17,0,0,0,4,0,21,0,2,0,1,0,4,36452,0
Darren_Randolph,22,0,0,0,12,0,0,210,0,12303,0,90,0,0,5,0,0,0,8,0,21,1,0,0,0,0,3,22968,0
Darron_Gibson,0,0,0,0,0,0,0,202,0,11990,0,0,0,0,10,0,0,0,0,0,21,0,0,0,0,0,4,232,0
Daryl_Janmaat,0,0,0,0,0,0,0,209,0,12392,0,0,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,155,0
David_de Gea,41,0,0,1,24,0,0,205,0,12094,0,90,0,0,9,0,0,0,12,0,21,3,0,0,0,1,1,28411,0
David_Jones,0,0,0,0,0,0,0,201,0,11913,0,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,1,10,0
David_Luiz Moreira Marinho,53,0,0,11,43,0,0,204,0,12422,0,90,0,0,8,0,0,0,5,0,21,0,0,0,0,3,0,13246,0
David_Marshall,0,0,0,0,0,0,0,203,0,12406,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,3,638,0
David_Meyler,0,0,0,0,0,0,0,203,0,12013,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,3,202,0
David_Nugent,0,0,0,0,0,0,0,209,0,12143,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,181,0
David_Ospina,0,0,0,0,0,0,0,207,0,11853,0,0,0,0,16,0,0,0,0,0,21,0,0,0,0,4,0,71,0
David_Silva,95,0,0,2,85,2,0,202,1,12082,3,90,0,2,6,0,0,0,4,0,21,0,6,0,0,0,4,3838,1
DeAndre_Yedlin,0,0,0,0,0,0,0,208,0,12241,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,4,10,0
Dean_Marney,18,0,0,3,15,0,0,201,1,11916,0,72,0,0,13,0,0,0,3,0,21,0,0,1,0,0,1,3827,1
Declan_Rice,0,0,0,0,0,0,0,210,0,12470,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,73,0
Dejan_Lovren,55,0,0,13,34,0,0,205,2,12043,0,90,0,0,11,0,0,0,3,0,21,0,0,0,0,1,1,29227,1
Demarai_Gray,8,0,0,0,6,1,0,204,0,12033,0,20,0,1,4,0,0,0,2,0,21,0,0,0,1,3,0,1585,0
Diafra_Sakho,0,0,0,0,0,0,0,210,0,12322,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,92,0
Didier_Ndong,0,0,0,0,0,0,0,206,0,12411,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,3,1,130,0
Diego_Da Silva Costa,0,0,0,0,0,0,0,204,0,11949,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,3,0,108104,0
Dieumerci_Mbokani,0,0,0,0,0,0,0,203,0,12421,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,3,101,0
Dimitrios_Konstantopoulos,0,0,0,0,0,0,0,209,0,12125,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,216,0
Dimitri_Payet,0,0,0,0,0,0,0,210,0,12313,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,6446,0
Dionatan do Nascimento_Teixeira,0,0,0,0,0,0,0,206,0,12178,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,3,1,44,0
Divock_Origi,9,0,0,0,5,0,0,205,3,12069,0,60,0,0,11,0,0,0,2,0,21,0,8,0,1,1,1,11345,0
Domingos_Quina,0,0,0,0,0,0,0,210,0,12462,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,17,0
Dominic_Calvert-Lewin,0,0,0,0,0,0,0,202,0,12447,0,0,0,0,10,0,0,0,0,0,21,0,0,0,0,0,4,121,0
Dominic_Solanke,0,0,0,0,0,0,0,204,0,12442,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,3,0,42,0
Donald_Love,52,1,0,7,37,0,0,206,1,12358,2,90,0,1,14,0,0,0,7,0,21,0,0,3,0,3,1,27858,0
Duncan_Watmore,0,0,0,0,0,0,0,206,0,12205,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,3,1,22,0
Dusan_Kuciak,0,0,0,0,0,0,0,203,0,12369,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,1,3,333,0
Dusan_Tadic,33,0,0,0,28,2,0,201,1,12160,1,67,1,1,3,0,0,0,2,0,21,0,0,1,4,0,1,1408,0
Eden_Hazard,56,0,0,1,45,1,0,204,1,11934,3,78,0,0,8,0,0,0,4,0,21,0,2,0,0,3,0,65720,0
Edimilson_Fernandes,1,0,0,1,1,0,0,210,0,12394,0,4,0,0,5,0,0,0,0,0,21,0,0,0,0,0,3,47,0
Eldin_Jakupovic,24,0,0,1,10,0,0,203,0,11999,0,90,0,0,2,0,0,0,10,0,21,5,0,0,0,1,3,55283,0
Eliaquim_Mangala,0,0,0,0,0,0,0,202,0,12077,0,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,4,25,0
Elliot_Embleton,0,0,0,0,0,0,0,206,0,12469,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,3,1,4,0
Emerson_Hyndman,0,0,0,0,0,0,0,203,0,11897,0,0,0,0,7,0,0,0,0,0,21,0,0,0,0,1,3,29,0
Emilio_Nsue Lopez,0,0,0,0,0,0,0,209,0,12131,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,483,0
Emre_Can,35,0,0,5,25,2,0,205,3,12056,5,90,0,1,11,0,0,0,6,0,21,0,2,5,0,1,1,6187,0
Enner_Valencia,0,0,0,0,0,0,0,202,0,12321,0,0,0,0,10,0,0,0,0,0,21,0,0,0,0,0,4,10222,0
Eric_Bailly,0,0,0,0,0,0,0,205,0,12107,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,1,1,319,0
Eric_Dier,70,0,0,5,61,1,0,208,0,12242,0,90,0,0,19,0,0,0,2,0,21,0,0,0,0,0,4,2870,0
Erik_Lamela,0,0,0,0,0,0,0,208,0,12245,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,4,195,0
Erik_Pieters,42,0,0,8,30,0,0,206,1,12173,0,90,0,1,15,0,0,0,7,0,21,0,0,4,0,3,1,63679,0
