name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,25,0,1,4,15,0,0,227,0,13571,0,90,0,1,10,0,0,0,4,0,23,0,1,1,1,4,0,511,0
Aaron_Lennon,0,0,0,0,0,0,0,230,0,13259,0,0,0,0,14,0,0,0,0,0,23,0,0,0,0,1,1,91,0
Aaron_Ramsey,14,0,0,1,12,0,0,221,0,13133,0,19,0,0,18,0,0,0,1,0,23,0,0,0,1,2,1,589,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,222,0,13729,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,2,0,7,0
Abdoulaye_Doucour�,10,0,0,2,5,1,0,221,0,13599,0,28,0,0,1,0,0,0,4,0,23,0,1,1,0,2,1,14,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,228,0,13197,0,0,0,0,9,0,0,0,0,0,23,0,0,0,0,1,1,16,0
Abel_Hern�ndez,1,0,0,0,1,0,0,229,0,13280,0,22,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,1465,0
Adama_Diomande,0,0,0,0,0,0,0,229,0,13281,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,4881,0
Adama_Traor�,28,0,0,2,16,6,0,224,0,13680,0,90,0,0,19,0,0,0,8,0,23,0,2,4,0,1,1,1050,0
Adam_Clayton,58,0,0,3,54,0,0,224,0,13400,4,90,0,1,19,0,0,0,8,0,23,0,0,1,1,1,1,2977,0
Adam_Federici,0,0,0,0,0,0,0,222,0,13147,0,0,0,0,5,0,0,0,0,0,23,0,0,0,0,2,0,26,0
Adam_Forshaw,49,0,0,1,41,1,0,224,2,13403,0,90,0,0,19,0,0,0,4,0,23,0,2,1,0,1,1,2478,0
Adam_Lallana,27,0,0,2,22,0,0,228,2,13322,0,89,1,0,4,0,0,0,1,0,23,0,3,1,0,1,1,13259,0
Adam_Matthews,0,0,0,0,0,0,0,225,0,13462,0,0,0,0,17,0,0,0,0,0,23,0,0,0,0,0,0,10,0
Adam_Reach,0,0,0,0,0,0,0,224,0,13402,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,3,0
Adam_Smith,35,0,0,0,35,2,0,222,3,13151,2,90,0,1,5,0,0,0,3,0,23,0,1,2,0,2,0,8002,0
Ademola_Lookman,10,0,0,0,10,1,0,230,0,13744,0,22,0,0,14,0,0,0,0,0,23,0,1,0,1,1,1,513,0
Adl�ne_Gu�dioura,0,0,0,0,0,0,0,224,0,13758,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,7,0
Adnan_Januzaj,0,0,0,0,0,0,0,225,0,13378,0,0,0,0,17,0,0,0,0,0,23,0,0,0,0,0,0,146,0
Adrian_Mariappa,0,0,0,0,0,0,0,221,0,13673,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,2,1,40,0
Adri�n_San Miguel del Castillo,0,0,0,0,0,0,0,227,0,13567,0,0,0,0,10,0,0,0,0,0,23,0,0,0,0,4,0,71,0
Ahmed_Elmohamady,0,0,0,0,0,0,0,229,0,13275,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,25,0
Ahmed_Musa,6,0,0,0,4,0,0,223,0,13304,0,24,0,0,3,0,0,0,0,0,23,0,0,0,0,0,1,252,0
Aiden_O'Neill,0,0,0,0,0,0,0,223,0,13648,0,0,0,0,8,0,0,0,0,0,23,0,0,0,0,0,1,31,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,221,0,13710,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,2,1,7,0
Alberto_Moreno,0,0,0,0,0,0,0,228,0,13309,0,0,0,0,4,0,0,0,0,0,23,0,0,0,0,1,1,182,0
Albert_Adomah,0,0,0,0,0,0,0,224,0,13398,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,12,0
Aleix_Garc�a Serrano,0,0,0,0,0,0,0,227,0,13695,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,4,0,32,0
Aleksandar_Kolarov,63,0,0,5,55,2,0,227,3,13337,0,90,0,0,20,0,0,0,2,0,23,0,1,0,0,4,0,1001,0
Alexander_Manninger,0,0,0,0,0,0,0,228,0,13641,0,0,0,0,4,0,0,0,0,0,23,0,0,0,0,1,1,88,0
Alexis_S�nchez,46,0,0,2,32,4,1,221,0,13129,1,90,0,0,18,0,0,0,4,0,23,0,8,1,2,2,1,43325,1
Alex_Baptiste,0,0,0,0,0,0,0,224,0,13639,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,1,1,14,0
Alex_Bruce,0,0,0,0,0,0,0,229,0,13271,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,71,0
Alex_Iwobi,53,0,0,2,47,3,0,221,0,13138,0,90,0,1,18,0,0,0,4,0,23,0,2,0,0,2,1,16022,0
Alex_McCarthy,0,0,0,0,0,0,0,226,0,13218,0,0,0,0,16,0,0,0,0,0,23,0,0,0,0,1,2,15,0
Alex_Oxlade-Chamberlain,64,0,0,1,56,2,0,221,1,13135,1,71,0,0,18,0,0,0,3,0,23,0,2,1,0,2,1,737,0
