name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,10,0,454,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,0
Aaron_Lennon,3,0,0,1,2,0,0,3,0,142,0,15,0,0,17,0,0,0,1,0,1,0,1,2,0,1,1,0,0
Aaron_Ramsey,26,0,0,2,22,1,0,8,0,16,0,60,0,0,9,0,0,0,2,0,1,0,2,0,1,4,3,0,0
Abdoulaye_Doucour�,0,0,0,0,0,0,0,7,0,482,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,10,0,80,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,2,0,0
Abel_Hern�ndez,15,0,0,0,10,0,0,4,1,163,1,90,1,0,8,0,0,0,1,0,1,0,2,0,2,1,2,0,0
Adama_Diomande,28,0,0,3,20,3,1,4,1,164,1,90,0,0,8,0,0,0,6,0,1,0,6,0,0,1,2,0,0
Adam_Clayton,37,0,0,4,31,0,0,6,4,283,0,90,0,0,14,0,0,0,2,0,1,0,1,0,1,1,1,0,0
Adam_Federici,0,0,0,0,0,0,0,9,0,30,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,3,1,0,0
Adam_Forshaw,29,0,0,3,25,0,0,6,2,286,0,69,0,0,14,0,0,0,4,0,1,0,0,0,0,1,1,0,1
Adam_Lallana,31,0,0,1,26,1,0,8,2,205,3,75,0,0,1,0,0,0,1,0,1,0,3,0,0,4,3,0,1
Adam_Matthews,0,0,0,0,0,0,0,5,0,345,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,2,0,0
Adam_Reach,0,0,0,0,0,0,0,6,0,285,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Adam_Smith,47,0,0,1,39,2,0,9,0,34,0,90,0,0,11,0,0,0,3,0,1,0,2,0,0,3,1,0,0
Adl�ne_Gu�dioura,34,0,0,1,27,4,0,7,3,415,0,72,0,0,13,0,0,0,3,0,1,0,1,1,1,1,1,0,1
Adnan_Januzaj,3,0,0,3,3,1,0,5,2,261,0,27,0,0,10,0,0,0,3,0,1,0,0,0,0,1,2,0,0
Adri�n_San Miguel del Castillo,28,0,0,0,12,0,0,10,0,450,0,90,0,0,4,0,0,0,8,0,1,4,0,0,0,1,2,0,0
Ahmed_Elmohamady,61,0,0,5,38,0,0,4,1,158,1,90,0,0,8,0,0,0,12,0,1,0,0,1,0,1,2,0,0
Ahmed_Musa,24,2,0,1,19,3,0,4,4,187,4,90,0,0,7,0,0,0,3,0,1,0,5,0,2,1,2,0,0
Alberto_Moreno,38,0,0,4,28,0,0,8,2,192,1,90,0,1,1,1,0,0,4,0,1,0,0,0,0,4,3,0,1
Albert_Adomah,17,0,1,1,13,2,0,6,2,281,1,90,0,2,14,0,0,0,3,0,1,0,5,1,2,1,1,0,0
