name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,37,0,0,2,29,1,0,118,0,6792,0,90,0,0,17,0,0,0,4,0,12,0,0,1,0,2,3,1671,0
Aaron_Lennon,19,0,0,0,13,0,0,112,0,6480,0,65,0,0,16,0,0,0,2,0,12,0,0,0,0,1,1,60,0
Aaron_Ramsey,48,0,0,1,40,0,0,113,3,6354,0,90,0,0,11,0,0,0,5,0,12,0,6,0,0,1,1,807,1
Abdoulaye_Doucour�,0,0,0,0,0,0,0,119,0,6820,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,1,2,8,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,114,0,6418,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,1,0,8,0
Abel_Hern�ndez,0,0,0,0,0,0,0,117,0,6501,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,3,348,0
Adama_Diomande,0,0,0,0,0,0,0,117,0,6502,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,3,5067,0
Adama_Traor�,27,0,0,1,22,12,0,114,0,6901,1,90,0,0,4,0,0,0,8,0,12,0,3,1,1,1,0,1095,0
Adam_Clayton,41,0,0,2,38,0,0,114,1,6621,1,72,0,0,4,0,0,0,5,0,12,0,0,1,0,1,0,7013,1
Adam_Federici,32,0,0,0,16,0,0,116,0,6368,0,90,0,0,14,0,0,0,11,0,12,5,0,0,0,1,0,46,1
Adam_Forshaw,47,0,0,1,44,0,0,114,0,6624,0,88,0,0,4,0,0,0,5,0,12,0,1,2,0,1,0,628,0
Adam_Lallana,0,0,0,0,0,0,0,115,0,6543,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,37773,0
Adam_Matthews,0,0,0,0,0,0,0,117,0,6683,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,3,22,0
