name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,30,0,0,4,23,0,0,110,0,6193,0,90,1,0,14,0,0,0,3,0,11,0,1,2,0,1,1,2564,0
Aaron_Lennon,11,0,0,2,11,0,0,104,0,5881,0,31,0,0,4,0,0,0,1,0,11,0,0,1,0,0,5,50,0
Aaron_Ramsey,17,0,0,2,14,0,0,101,0,5755,0,26,0,0,17,0,0,0,2,0,11,0,0,0,2,1,1,2418,0
Abdoulaye_Doucour�,0,0,0,0,0,0,0,107,0,6221,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,1,6,5,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,104,0,5819,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,5,9,0
Abel_Hern�ndez,2,0,0,0,1,0,0,105,0,5902,0,8,0,0,13,0,0,0,1,0,11,0,0,0,0,1,2,2000,0
Adama_Diomande,0,0,0,0,0,0,0,105,0,5903,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,1,2,5044,0
Adama_Traor�,18,0,0,2,13,9,0,108,2,6302,1,90,0,1,10,0,0,0,6,0,11,0,6,1,0,1,1,1395,0
Adam_Clayton,27,0,0,5,21,0,0,108,2,6022,2,90,0,0,10,0,0,0,7,0,11,0,1,2,0,1,1,7364,1
Adam_Federici,0,0,0,0,0,0,0,102,0,5769,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,2,1,57,0
Adam_Forshaw,17,0,0,1,14,0,0,108,1,6025,0,90,0,0,10,0,0,0,3,0,11,0,2,3,0,1,1,1337,1
Adam_Lallana,39,2,0,1,34,1,0,107,0,5944,4,70,0,4,18,0,0,0,12,0,11,0,1,2,0,1,6,31890,0
Adam_Matthews,0,0,0,0,0,0,0,102,0,6084,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,2,1,28,0
Adam_Reach,0,0,0,0,0,0,0,108,0,6024,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,1,1,2,0
Adam_Smith,55,1,0,3,44,2,0,102,3,5773,1,90,0,2,15,1,0,0,5,0,11,0,1,2,0,2,1,25366,1
Adl�ne_Gu�dioura,0,0,0,0,0,0,0,107,0,6154,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,1,6,68,0
Adnan_Januzaj,0,0,0,0,0,0,0,102,0,6000,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,2,1,136,0
Adrian_Mariappa,0,0,0,0,0,0,0,107,0,6295,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,1,6,1452,0
Adri�n_San Miguel del Castillo,22,0,0,1,14,0,0,110,0,6189,0,90,0,0,14,0,0,0,10,0,11,3,0,0,0,1,1,1646,1
Ahmed_Elmohamady,33,0,0,9,24,1,0,105,1,5897,0,90,0,0,13,0,0,0,3,0,11,0,0,1,0,1,2,102,0
Ahmed_Musa,22,0,0,1,14,4,0,106,2,5926,0,66,1,0,19,0,0,0,3,0,11,0,2,0,0,2,1,32393,0
Aiden_O'Neill,0,0,0,0,0,0,0,103,0,6270,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,2,3,76,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,101,0,6332,0,0,0,0,17,0,0,0,0,0,11,0,0,0,0,1,1,11,0
Alberto_Moreno,0,0,0,0,0,0,0,107,0,5931,0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,1,6,4071,0
Albert_Adomah,0,0,0,0,0,0,0,108,0,6020,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,1,1,5,0
Aleix_Garc�a Serrano,6,0,0,0,5,0,0,108,0,6317,0,5,0,0,12,0,0,0,0,0,11,0,0,0,0,1,1,35,0
Aleksandar_Kolarov,71,0,0,6,64,0,0,108,0,5959,0,90,0,0,12,0,0,0,4,0,11,0,0,0,1,1,1,4504,0
Alexander_Manninger,0,0,0,0,0,0,0,107,0,6263,0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,1,6,356,0
Alexis_S�nchez,36,0,0,0,23,0,0,101,1,5751,4,90,3,1,17,0,0,0,2,0,11,0,1,2,1,1,1,83980,0
