name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,0,0,0,0,0,0,0,327,0,19644,0,0,0,0,15,0,0,0,0,0,33,0,0,0,0,2,2,90,0
Aaron_Lennon,0,0,0,0,0,0,0,322,0,19332,0,0,0,0,3,0,0,0,0,0,33,0,0,0,0,1,3,18,0
Aaron_Ramsey,67,0,0,4,61,0,0,324,2,19206,2,90,0,0,12,0,0,0,11,0,33,0,2,1,0,2,1,45,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,321,0,19802,0,0,0,0,8,0,0,0,0,0,33,0,0,0,0,2,2,4,0
Abdoulaye_Doucour�,73,0,0,2,64,1,0,329,0,19672,1,90,0,0,16,0,0,0,8,0,33,0,1,2,2,0,1,18,0
Abdul Rahman_Baba,0,0,0,0,0,0,0,323,0,19270,0,0,0,0,11,0,0,0,0,0,33,0,0,0,0,0,2,3,0
Abel_Hern�ndez,2,0,0,0,1,0,0,326,0,19353,0,21,0,0,14,0,0,0,0,0,33,0,0,0,0,1,3,4887,0
Adama_Diomande,0,0,0,0,0,0,0,326,0,19354,0,0,0,0,14,0,0,0,0,0,33,0,0,0,0,1,3,1274,0
Adama_Traor�,3,0,0,0,2,5,0,324,1,19753,0,23,0,0,1,0,0,0,1,0,33,0,3,0,0,2,1,614,0
Adam_Clayton,34,0,0,2,29,1,0,324,4,19473,2,90,0,1,1,0,0,0,10,0,33,0,4,3,0,2,1,1240,0
Adam_Federici,0,0,0,0,0,0,0,328,0,19220,0,0,0,0,17,0,0,0,0,0,33,0,0,0,0,0,4,14,0
Adam_Forshaw,0,0,0,0,0,0,0,324,0,19476,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,2,1,188,0
Adam_Lallana,0,0,0,0,0,0,0,330,0,19395,0,0,0,0,19,0,0,0,0,0,33,0,0,0,0,1,0,527,0
Adam_Matthews,0,0,0,0,0,0,0,327,0,19535,0,0,0,0,20,0,0,0,0,0,33,0,0,0,0,2,2,4,0
Adam_Reach,0,0,0,0,0,0,0,324,0,19475,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,2,1,2,0
Adam_Smith,26,0,0,3,20,0,0,328,1,19224,0,90,1,0,17,0,0,0,7,0,33,0,1,5,0,0,4,2569,0
Ademola_Lookman,4,0,0,0,3,0,0,322,0,19817,0,1,0,0,3,0,0,0,0,0,33,0,0,0,0,1,3,24,0
Adl�ne_Gu�dioura,0,0,0,0,0,0,0,324,0,19605,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,2,1,9,0
Adnan_Januzaj,5,0,0,0,3,0,0,327,0,19451,0,15,0,0,20,0,0,0,1,0,33,0,1,0,0,2,2,86,0
Adrian_Mariappa,55,0,0,11,49,0,0,329,0,19746,0,90,1,0,16,0,0,0,6,0,33,0,0,1,0,0,1,220,0
Adri�n_San Miguel del Castillo,0,0,0,0,0,0,0,327,0,19640,0,0,0,0,15,0,0,0,0,0,33,0,0,0,0,2,2,65,0
Ahmed_Elmohamady,4,0,0,0,3,0,0,326,0,19348,0,5,0,0,14,0,0,0,1,0,33,0,0,0,0,1,3,102,0
Ahmed_Musa,0,0,0,0,0,0,0,321,0,19377,0,0,0,0,5,0,0,0,0,0,33,0,0,0,0,2,2,127,0
Aiden_O'Neill,0,0,0,0,0,0,0,322,0,19721,0,0,0,0,6,0,0,0,0,0,33,0,0,0,0,1,3,4,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,324,0,19783,0,0,0,0,12,0,0,0,0,0,33,0,0,0,0,2,1,6,0
Alberto_Moreno,1,0,0,0,1,0,0,330,0,19382,0,1,0,0,19,0,0,0,2,0,33,0,0,1,1,1,0,62,0
Albert_Adomah,0,0,0,0,0,0,0,324,0,19471,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,2,1,3,0
Aleix_Garc�a Serrano,0,0,0,0,0,0,0,325,0,19768,0,0,0,0,13,0,0,0,0,0,33,0,0,0,0,3,0,4,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,325,0,19410,0,0,0,0,13,0,0,0,0,0,33,0,0,0,0,3,0,1479,0
Alexander_Manninger,0,0,0,0,0,0,0,330,0,19714,0,0,0,0,19,0,0,0,0,0,33,0,0,0,0,1,0,36,0
Alexis_S�nchez,50,0,0,2,35,0,0,324,3,19202,1,89,0,1,12,0,0,0,5,0,33,0,7,0,0,2,1,9898,0
Alex_Baptiste,0,0,0,0,0,0,0,324,0,19712,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,2,1,5,0
Alex_Bruce,0,0,0,0,0,0,0,326,0,19344,0,0,0,0,14,0,0,0,0,0,33,0,0,0,0,1,3,14,0
Alex_Iwobi,0,0,0,0,0,0,0,324,0,19211,0,0,0,0,12,0,0,0,0,0,33,0,0,0,0,2,1,673,0
Alex_McCarthy,0,0,0,0,0,0,0,325,0,19291,0,0,0,0,10,0,0,0,0,0,33,0,0,0,0,3,0,7,0
Alex_Oxlade-Chamberlain,48,0,1,5,42,5,0,324,1,19208,0,90,0,2,12,0,0,0,9,0,33,0,5,2,1,2,1,334,1
Alex_Palmer,0,0,0,0,0,0,0,330,0,19791,0,0,0,0,9,0,0,0,0,0,33,0,0,0,0,1,0,9,0
Alex_Pike,0,0,0,0,0,0,0,327,0,19798,0,0,0,0,15,0,0,0,0,0,33,0,0,0,0,2,2,3,0
Alex_Pritchard,0,0,0,0,0,0,0,328,0,19591,0,0,0,0,2,0,0,0,0,0,33,0,0,0,0,0,4,0,0
Alfie_Mawson,47,0,0,8,38,1,0,329,0,19748,0,90,0,0,18,0,0,0,7,0,33,0,0,2,0,0,1,1453,0
Alfred_N'Diaye,44,0,0,4,36,0,0,326,1,19834,0,90,0,0,14,0,0,0,5,0,33,0,0,7,1,1,3,710,0
Allan-Rom�o_Nyom,0,0,0,0,0,0,0,330,0,19602,0,0,0,0,9,0,0,0,0,0,33,0,0,0,0,1,0,944,0
Allan_McGregor,0,0,0,0,0,0,0,326,0,19336,0,0,0,0,14,0,0,0,0,0,33,0,0,0,0,1,3,5,0
Almen_Abdi,0,0,0,0,0,0,0,329,0,19607,0,0,0,0,16,0,0,0,0,0,33,0,0,0,0,0,1,2,0
Ander_Herrera,43,1,0,8,32,0,0,323,4,19452,2,90,0,0,4,0,0,0,8,0,33,0,0,1,0,0,2,1908,1
Andreas_Pereira,0,0,0,0,0,0,0,323,0,19453,0,0,0,0,4,0,0,0,0,0,33,0,0,0,0,0,2,4,0
Andrea_Ranocchia,37,0,0,8,32,0,0,326,1,19828,1,90,0,0,14,0,0,0,5,0,33,0,0,3,1,1,3,5565,0
Andrew_Eleftheriou,0,0,0,0,0,0,0,329,0,19795,0,0,0,0,16,0,0,0,0,0,33,0,0,0,0,0,1,12,0
Andrew_Robertson,48,0,0,1,37,1,0,326,0,19342,2,90,0,1,14,0,0,0,7,0,33,0,0,0,0,1,3,3163,0
Andrew_Surman,0,0,0,0,0,0,0,328,0,19229,0,0,0,0,17,0,0,0,0,0,33,0,0,0,0,0,4,6,0
Andre_Gray,3,0,0,0,2,0,0,322,0,19258,0,17,0,1,6,0,0,0,0,0,33,0,0,0,0,1,3,2843,0
Andros_Townsend,23,1,0,1,16,3,0,321,1,19310,4,90,0,3,8,0,0,0,4,0,33,0,6,0,1,2,2,7692,0
Andr�_Ayew,23,0,0,0,20,2,0,327,1,19564,0,90,0,0,15,0,0,0,2,0,33,0,3,0,1,2,2,513,0
Andy_Carroll,29,0,0,2,18,0,0,327,0,19658,1,90,0,0,15,0,0,0,1,0,33,0,3,2,0,2,2,10491,0
Andy_King,23,0,0,2,16,0,0,321,2,19368,0,63,0,0,5,0,0,0,1,0,33,0,0,0,0,2,2,112,1
Angelo_Ogbonna,0,0,0,0,0,0,0,327,0,19646,0,0,0,0,15,0,0,0,0,0,33,0,0,0,0,2,2,16,0
Angel_Rangel,0,0,0,0,0,0,0,329,0,19551,0,0,0,0,18,0,0,0,0,0,33,0,0,0,0,0,1,8,0
Anthony_Martial,0,0,0,0,0,0,0,323,0,19457,0,0,0,0,4,0,0,0,0,0,33,0,0,0,0,0,2,123,0
Antonio_Barrag�n,37,0,0,5,26,0,0,324,1,19667,0,90,0,0,1,0,0,0,6,0,33,0,1,3,0,2,1,7573,0
Antonio_Valencia,52,0,0,1,41,1,0,323,0,19440,0,90,0,0,4,0,0,0,11,0,33,0,1,0,0,0,2,8554,0
Arouna_Kon�,0,0,0,0,0,0,0,322,0,19334,0,0,0,0,3,0,0,0,0,0,33,0,0,0,0,1,3,91,0
Arthur_Masuaku,33,0,0,0,29,2,0,327,2,19695,0,90,0,0,15,0,0,0,6,0,33,0,3,2,0,2,2,758,0
Artur_Boruc,26,0,0,0,12,0,0,328,0,19219,0,90,0,0,17,0,0,0,15,0,33,10,0,0,0,0,4,2366,0
Ashley_Barnes,17,0,0,2,9,0,0,322,3,19260,0,82,0,0,6,0,0,0,6,0,33,0,4,0,0,1,3,11697,0
Ashley_Fletcher,0,0,0,0,0,0,0,327,0,19725,0,0,0,0,15,0,0,0,0,0,33,0,0,0,0,2,2,80,0
Ashley_Westwood,4,0,0,0,3,0,0,322,0,19831,0,5,0,0,6,0,0,0,0,0,33,0,0,0,0,1,3,4,0
Ashley_Williams,42,0,0,12,34,0,0,322,0,19549,1,90,0,0,3,0,0,0,1,0,33,0,0,2,0,1,3,16793,0
Ashley_Young,34,0,0,3,22,2,0,323,0,19450,0,90,0,1,4,0,0,0,11,0,33,0,4,0,3,0,2,36,0
Asmir_Begovic,24,0,0,1,18,0,0,323,0,19264,0,90,0,0,11,0,0,0,4,0,33,1,0,0,0,0,2,19,0
Axel_Tuanzebe,0,0,0,0,0,0,0,323,0,19846,0,0,0,0,4,0,0,0,0,0,33,0,0,0,0,0,2,37,0
Bacary_Sagna,0,0,0,0,0,0,0,325,0,19414,0,0,0,0,13,0,0,0,0,0,33,0,0,0,0,3,0,39,0
Baf�timbi_Gomis,0,0,0,0,0,0,0,329,0,19567,0,0,0,0,18,0,0,0,0,0,33,0,0,0,0,0,1,5,0
Baily_Cargill,0,0,0,0,0,0,0,328,0,19839,0,0,0,0,17,0,0,0,0,0,33,0,0,0,0,0,4,30,0
Bakary_Sako,0,0,0,0,0,0,0,321,0,19309,0,0,0,0,8,0,0,0,0,0,33,0,0,0,0,2,2,89,0
Bamidele_Alli,46,0,0,0,39,1,0,328,3,19588,0,83,0,0,2,0,0,0,2,0,33,0,7,0,0,0,4,68507,0
Bartosz_Kapustka,0,0,0,0,0,0,0,321,0,19687,0,0,0,0,5,0,0,0,0,0,33,0,0,0,0,2,2,6,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,323,0,19455,0,0,0,0,4,0,0,0,0,0,33,0,0,0,0,0,2,3,0
