name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,28,0,0,2,20,0,0,272,0,16467,1,90,0,0,2,0,0,0,4,0,28,0,0,2,0,2,3,7910,0
Aaron_Lennon,0,0,0,0,0,0,0,275,0,16362,0,0,0,0,19,0,0,0,0,0,28,0,0,0,0,0,3,44,0
Abel_Hern�ndez,8,1,0,1,6,0,0,276,1,16383,1,81,1,0,16,0,0,0,2,0,28,0,1,1,0,1,2,4033,0
Adama_Diomande,0,0,0,0,0,0,0,276,0,16384,0,0,0,0,16,0,0,0,0,0,28,0,0,0,0,1,2,3300,0
Adam_Federici,0,0,0,0,0,0,0,272,0,16304,0,0,0,0,20,0,0,0,0,0,28,0,0,0,0,2,3,16,0
Adam_Lallana,63,0,0,1,54,0,0,280,1,16400,0,90,1,0,3,0,0,0,6,0,28,0,1,1,1,1,2,64814,1
Adam_Smith,38,1,0,5,32,1,0,272,2,16308,1,90,0,1,20,0,0,0,7,0,28,0,1,2,1,2,3,10328,0
Ademola_Lookman,0,0,0,0,0,0,0,275,0,16543,0,0,0,0,19,0,0,0,0,0,28,0,0,0,0,0,3,425,0
Adri�n_San Miguel del Castillo,0,0,0,0,0,0,0,272,0,16463,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,2,3,231,0
Ahmed_Elmohamady,8,1,0,1,5,0,0,276,0,16378,2,16,0,1,16,0,0,0,1,0,28,0,1,0,0,1,2,294,0
Aiden_O'Neill,0,0,0,0,0,0,0,280,0,16509,0,0,0,0,9,0,0,0,0,0,28,0,0,0,0,1,2,7,0
Alberto_Moreno,0,0,0,0,0,0,0,280,0,16388,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,1,2,132,0
Alexander_Manninger,0,0,0,0,0,0,0,280,0,16506,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,1,2,43,0
Alex_Bruce,0,0,0,0,0,0,0,276,0,16374,0,0,0,0,16,0,0,0,0,0,28,0,0,0,0,1,2,18,0
Alex_Palmer,0,0,0,0,0,0,0,275,0,16534,0,0,0,0,6,0,0,0,0,0,28,0,0,0,0,0,3,13,0
Alex_Pike,0,0,0,0,0,0,0,272,0,16536,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,2,3,6,0
Alfie_Mawson,39,0,0,5,36,1,0,276,1,16520,0,90,0,0,7,0,0,0,3,0,28,0,0,0,2,1,2,22605,0
Alfred_N'Diaye,25,0,0,0,24,1,0,276,3,16552,1,62,0,0,16,0,0,0,7,0,28,0,3,0,0,1,2,1003,1
Allan-Rom�o_Nyom,27,0,0,4,18,3,0,275,0,16442,0,90,0,0,6,0,0,0,6,0,28,0,0,0,0,0,3,2097,0
Allan_McGregor,0,0,0,0,0,0,0,276,0,16366,0,0,0,0,16,0,0,0,0,0,28,0,0,0,0,1,2,8,0
