name_h,attempted_passes_h,big_chances_created_h,big_chances_missed_h,clearances_blocks_interceptions_h,completed_passes_h,dribbles_h,errors_leading_to_goal_attempt_h,fixture_h,fouls_h,key_passes_h,minutes_h,offside_h,open_play_crosses_h,opponent_team_h,penalties_conceded_h,penalties_missed_h,penalties_saved_h,recoveries_h,red_cards_h,round_h,saves_h,tackled_h,tackles_h,target_missed_h,team_score_h,yellow_cards_h,shots_on_target_h,name_a,attempted_passes_a,big_chances_created_a,big_chances_missed_a,clearances_blocks_interceptions_a,completed_passes_a,dribbles_a,errors_leading_to_goal_attempt_a,fouls_a,key_passes_a,offside_a,open_play_crosses_a,penalties_conceded_a,penalties_missed_a,penalties_saved_a,recoveries_a,red_cards_a,saves_a,tackled_a,tackles_a,target_missed_a,team_score_a,yellow_cards_a,shots_on_target_a
Huddersfield Town,550,1,1,19,436,12,0,234,13,9,35,0,6,8,0,0,0,69,0,24,4,25,5,6,0,1,2,Everton,401,1,1,43,282,8,0,10,7,0,2,0,0,0,67,1,2,17,11,4,1,4,5
Arsenal,586,3,3,40,509,7,0,231,14,13,14,0,0,5,0,0,0,50,0,24,1,15,6,5,2,3,4,Cardiff City,235,0,0,40,163,5,0,12,14,1,3,1,0,0,55,0,2,15,7,9,1,3,2
Fulham,619,4,4,43,524,12,0,233,10,17,0,1,5,3,0,0,0,68,0,24,4,14,6,9,4,2,7,Brighton,382,1,2,52,284,11,0,5,7,1,7,0,0,0,61,0,3,6,1,5,2,3,6
Wolves,477,3,2,28,380,10,0,236,8,14,0,2,7,19,0,0,0,70,0,24,0,16,5,4,3,4,9,West Ham United,402,0,0,37,302,11,0,10,1,0,1,0,0,0,68,0,6,24,4,3,0,1,0
Liverpool,778,0,0,29,676,11,1,237,13,7,24,4,2,11,0,0,0,69,0,24,2,19,5,5,1,1,3,Leicester City,300,2,1,67,196,15,0,6,3,3,3,0,0,0,62,0,2,15,12,2,1,3,3
AFC Bournemouth,331,5,2,58,257,5,0,232,8,10,90,1,3,6,0,0,0,64,0,24,7,17,5,2,4,1,7,Chelsea,714,2,2,17,644,11,1,6,12,6,3,0,0,0,62,0,3,10,2,2,0,0,7
Manchester United,647,1,1,26,567,6,0,235,10,20,23,2,5,4,0,0,0,48,0,24,2,13,1,11,2,1,9,Burnley,229,2,0,74,142,2,1,9,6,4,1,1,0,0,47,0,7,5,1,0,2,3,4
Southampton,529,2,2,32,434,4,0,239,11,9,90,2,3,7,0,0,0,61,0,24,1,24,11,5,1,2,4,Crystal Palace,370,1,1,37,268,13,2,8,11,0,1,0,0,0,60,1,3,25,10,9,1,2,2
Tottenham,588,0,1,28,505,12,0,240,6,12,0,1,3,18,0,0,0,67,0,24,0,18,7,6,2,0,6,Watford,274,1,1,53,185,4,0,9,6,5,0,0,0,0,78,0,4,17,8,5,1,4,1
Newcastle United,238,0,0,48,150,4,0,238,9,3,90,2,0,13,0,0,0,53,0,24,2,22,5,2,2,2,2,Manchester City,768,1,0,18,681,13,1,7,7,5,0,1,0,0,66,0,0,20,3,3,1,3,3
